1658966400000,22954.31000000,23006.01000000,22911.19000000,22930.04000000,1198.47309000,1658966699999,27525889.40792430,31392,647.57428000,14876120.60334550,0
1658966700000,22930.04000000,23062.90000000,22908.17000000,22925.82000000,1493.36129000,1658966999999,34309822.25770650,37067,771.92212000,17737038.20724890,0
1658967000000,22925.82000000,22931.46000000,22852.29000000,22869.39000000,957.87640000,1658967299999,21928475.98946960,28143,460.21542000,10535895.58948140,0
1658967300000,22871.68000000,22896.96000000,22842.27000000,22857.21000000,617.15878000,1658967599999,14120064.32421550,20356,306.08225000,7003359.51436160,0
1658967600000,22854.18000000,22877.19000000,22832.40000000,22844.90000000,682.68809000,1658967899999,15602202.11863760,20704,324.93782000,7426696.56219820,0
1658967900000,22844.90000000,22858.11000000,22800.00000000,22807.08000000,618.14808000,1658968199999,14113101.79487450,20151,274.40180000,6265896.48474120,0
1658968200000,22807.08000000,22863.17000000,22800.00000000,22851.90000000,607.99224000,1658968499999,13877456.50792700,20125,329.33185000,7517604.61434490,0
1658968500000,22851.89000000,22853.21000000,22800.96000000,22828.05000000,377.92830000,1658968799999,8626585.70897770,15356,194.99877000,4451234.47268240,0
1658968800000,22828.95000000,22830.49000000,22751.95000000,22759.35000000,663.56469000,1658969099999,15118130.61591560,20609,299.13366000,6815533.60229420,0
1658969100000,22758.09000000,22848.42000000,22754.85000000,22830.54000000,591.46028000,1658969399999,13481836.26490850,18493,315.92482000,7202393.14361770,0
1658969400000,22830.47000000,22837.30000000,22785.60000000,22793.77000000,441.52265000,1658969699999,10071389.92583210,16861,207.61921000,4736181.38431820,0
1658969700000,22793.77000000,22807.24000000,22778.23000000,22785.32000000,430.19475000,1658969999999,9805628.13473620,14702,192.66163000,4391530.96212510,0
1658970000000,22785.34000000,22801.81000000,22753.24000000,22760.77000000,422.74166000,1658970299999,9626459.77418450,16392,197.75479000,4503273.67960010,0
1658970300000,22760.77000000,22776.41000000,22753.00000000,22756.38000000,330.21238000,1658970599999,7517089.59263650,13952,154.98866000,3528305.86665750,0
1658970600000,22756.38000000,22758.80000000,22719.02000000,22725.92000000,479.62349000,1658970899999,10905491.57526900,18612,234.81503000,5339247.34741290,0
1658970900000,22725.92000000,22783.06000000,22717.27000000,22774.19000000,525.53913000,1658971199999,11958544.76461750,17603,285.90986000,6505439.59051030,0
1658971200000,22774.19000000,22777.41000000,22755.06000000,22762.16000000,307.84827000,1658971499999,7008800.77616210,12983,154.49661000,3517546.88849660,0
1658971500000,22761.42000000,22776.36000000,22741.96000000,22749.97000000,438.58023000,1658971799999,9980187.98740740,15091,211.01402000,4801797.27268900,0
1658971800000,22749.97000000,22787.46000000,22741.69000000,22766.89000000,538.44647000,1658972099999,12258576.71732270,16371,284.26722000,6471912.13431110,0
1658972100000,22767.11000000,22774.65000000,22746.91000000,22761.28000000,304.19143000,1658972399999,6923085.76858570,12723,159.76965000,3636341.18229850,0
1658972400000,22761.28000000,22786.27000000,22743.37000000,22762.59000000,422.44762000,1658972699999,9615985.08961890,14531,241.05189000,5487374.89694940,0
1658972700000,22762.60000000,22785.00000000,22758.16000000,22766.52000000,281.19141000,1658972999999,6402002.81011950,11597,146.30541000,3331131.93736030,0
1658973000000,22766.52000000,22782.47000000,22739.89000000,22779.52000000,388.37923000,1658973299999,8840471.31788350,13970,193.99983000,4416204.72748160,0
